account_id,account_uuid,org_id,created_timestamp,last_activity_timestamp,account_status,status_change_date,subscription_tier,mrr,billing_cycle,payment_method,auto_renew_enabled,seats_purchased,seats_active,contract_end_date,account_health_score,risk_flag,region,account_manager_id,integration_count,api_calls_enabled,sso_enabled,white_label_enabled,data_residency_region,provisioning_method,internal_notes_count
ACC000839,,ORG01261,2022-10-07,2024-12-16,active,2022-12-22,starter,48.91195408575429,annual,credit_card,True,1,1,2023-10-07,64.3537497366439,False,EU,AM9,2,True,False,False,EU,self_serve,2
ACC000840,,ORG01662,2022-05-23,2024-10-21,churned,2024-12-16,professional,172.77052357281286,monthly,credit_card,True,27,15,2023-05-23,2.833294179646546,True,EU,AM19,1,False,False,False,EU,self_serve,2
ACC000841,e457a84f-8d38-49c5-8c40-eb7aed87a5d3,ORG00285,2023-07-20,2024-12-20,active,2024-08-20,enterprise,1186.7034700933705,annual,credit_card,True,20,11,2024-07-19,89.54323066826183,False,EU,AM31,4,False,False,True,EU,self_serve,4
ACC000842,,ORG02450,2024-04-29,2024-12-26,active,2024-08-20,professional,186.10150424210727,monthly,credit_card,True,22,9,2025-04-29,62.12507211092178,False,LATAM,AM38,0,False,True,False,LATAM,sales_led,5
ACC000843,,ORG00445,2023-11-28,2024-12-05,active,2024-03-20,free,0.0,annual,credit_card,True,4,1,2025-11-27,89.66334101614677,False,NA,AM27,7,False,False,False,NA,sales_led,1
ACC000844,,ORG02807,2024-11-05,2024-12-24,active,2025-11-08,free,0.0,monthly,credit_card,False,1,1,2025-11-05,84.5676735462023,False,LATAM,AM4,3,False,False,False,LATAM,sales_led,0
ACC000845,,ORG03334,2023-07-02,2024-12-20,active,2024-09-12,professional,226.92185322796217,annual,credit_card,False,24,22,2024-07-01,73.19437064675816,False,APAC,AM41,4,False,False,False,APAC,self_serve,2
ACC000846,,ORG02442,2022-01-06,2024-12-02,churned,2024-12-26,professional,227.48137048916584,monthly,credit_card,False,5,1,2023-01-06,19.233437187234735,True,EU,AM2,1,False,False,False,EU,sales_led,1
ACC000847,c09d10aa-9cc4-45b4-abaf-341adf457c4d,ORG03159,2023-08-03,2024-12-11,active,2024-01-29,professional,182.28915325861104,quarterly,credit_card,True,37,32,2024-08-02,98.78775818563176,False,EU,AM47,0,False,False,False,EU,self_serve,3
ACC000848,,ORG03358,2023-09-04,2024-12-17,active,2023-10-30,free,0.0,monthly,credit_card,True,2,1,2024-09-03,75.05372592806401,False,APAC,AM4,3,False,True,False,APAC,self_serve,1
ACC000849,,ORG01552,2024-09-29,2024-11-02,active,2026-01-23,starter,44.38911543917725,annual,credit_card,True,5,2,2026-09-29,97.35501099656732,False,LATAM,AM37,7,False,False,False,LATAM,self_serve,2
ACC000850,,ORG01341,2022-11-01,2024-12-06,active,2023-06-10,free,0.0,quarterly,credit_card,True,4,1,2024-10-31,80.98831710309472,False,LATAM,AM19,3,False,True,False,LATAM,self_serve,4
ACC000851,81efcf2c-1849-4f9b-b887-974308c80f31,ORG02024,2024-07-03,2024-12-10,active,2024-08-31,starter,51.571058490494664,annual,paypal,True,5,2,2025-07-03,82.74017175901383,False,EU,AM1,5,True,False,False,EU,partner,3
ACC000852,2fb20d87-12aa-4779-89d2-81ffae5e347d,ORG02641,2024-09-18,2024-12-08,active,2025-05-30,starter,46.91498093204408,monthly,paypal,True,5,2,2025-09-18,73.18242830142228,False,EU,AM39,5,False,True,True,EU,self_serve,1
ACC000853,,ORG02704,2023-12-08,2024-12-13,active,2025-02-26,free,0.0,annual,credit_card,False,4,1,2025-12-07,76.22145516176178,False,APAC,AM5,3,False,False,False,APAC,sales_led,2
ACC000854,1e95b123-f3bd-4fcd-9315-1a97470794e2,ORG00251,2023-11-12,2024-12-19,active,2025-03-05,professional,233.15707692709321,annual,credit_card,True,7,5,2025-11-11,86.39510896639422,False,EU,AM27,0,False,True,False,EU,self_serve,2
ACC000855,5b761b28-4874-4cec-a1e8-f65a0f997da0,ORG00370,2024-02-12,2024-12-14,active,2025-03-17,starter,57.9990448460153,monthly,invoice,False,3,2,2026-02-11,78.69249667196372,False,EU,AM45,3,False,False,False,EU,self_serve,1
ACC000856,,ORG00891,2024-07-21,2024-10-29,churned,2024-12-17,enterprise,1005.2053935435464,quarterly,credit_card,False,197,142,2025-07-21,15.298301832974133,True,LATAM,AM23,0,False,False,True,LATAM,self_serve,2
ACC000857,,ORG03346,2023-10-22,2024-12-15,active,2025-03-04,professional,230.3160614849639,annual,credit_card,True,24,23,2025-10-21,61.15556063965848,False,LATAM,AM31,3,True,False,False,LATAM,self_serve,1
ACC000858,,ORG00569,2023-01-22,2024-12-14,active,2024-04-21,enterprise,1172.9915881562051,monthly,credit_card,True,183,47,2024-01-22,74.75989684784713,False,NA,AM15,6,False,True,False,NA,sales_led,1
ACC000859,,ORG02378,2023-05-05,2024-09-26,churned,2024-12-22,professional,230.2425150958657,annual,credit_card,True,15,8,2025-05-04,8.436856711555233,True,LATAM,AM31,2,False,False,False,LATAM,self_serve,3
ACC000860,,ORG03092,2024-02-24,2024-12-15,active,2025-02-26,starter,55.827694892659956,monthly,credit_card,True,8,6,2025-02-23,97.2391719275605,False,APAC,AM27,2,False,False,False,APAC,self_serve,0
ACC000861,,ORG02605,2023-04-24,2024-12-09,active,2024-08-18,professional,163.77673964140735,monthly,credit_card,True,5,4,2024-04-23,70.2670449226544,False,NA,AM9,1,False,False,False,NA,partner,5
ACC000862,2b630a67-050b-4b72-8de5-13e75ecdbff6,ORG03317,2024-04-21,2024-12-09,active,2025-02-24,starter,39.31546564150149,monthly,credit_card,False,6,3,2025-04-21,62.45598190761852,False,EU,AM19,2,True,False,False,EU,sales_led,1
ACC000863,,ORG00000,2022-03-31,2024-12-02,active,2022-12-22,starter,48.22293597191286,annual,credit_card,True,7,1,2023-03-31,66.67117525759302,False,EU,AM11,3,False,False,False,EU,self_serve,1
ACC000864,37c99838-0d3d-4f13-8236-8b989878683b,ORG03100,2023-10-14,2024-12-05,active,2024-11-20,starter,45.04767273468001,annual,credit_card,False,5,3,2025-10-13,65.09188132992725,False,EU,AM26,0,False,True,False,EU,sales_led,7
ACC000865,,ORG00600,2024-08-26,2024-10-10,active,2025-10-27,free,0.0,quarterly,invoice,True,3,1,2025-08-26,67.15612441617299,False,LATAM,AM25,4,False,False,False,LATAM,sales_led,2
ACC000866,,ORG02706,2024-02-20,2024-10-31,active,2024-05-12,free,0.0,annual,invoice,True,1,1,2026-02-19,69.67395126260575,False,APAC,AM45,2,False,True,False,APAC,self_serve,1
ACC000867,c3d7e713-4f3b-476c-84af-faabaf630155,ORG00611,2024-03-01,2024-12-03,active,2025-05-30,professional,216.70571382655322,annual,credit_card,True,11,7,2026-03-01,98.12973445770707,False,EU,AM50,3,False,True,False,EU,self_serve,2
ACC000868,,ORG01855,2022-11-08,2024-12-24,active,2024-03-21,professional,191.2046198533533,monthly,credit_card,False,6,4,2023-11-08,90.62866268585744,False,NA,AM45,0,True,False,False,NA,sales_led,0
ACC000869,,ORG02176,2024-10-11,2024-12-20,active,2025-07-11,starter,39.37372916628585,monthly,paypal,True,2,1,2025-10-11,69.00120639382051,False,LATAM,AM9,1,False,False,False,LATAM,sales_led,3
ACC000870,,ORG01193,2022-03-17,2024-10-24,active,2023-03-10,starter,47.6437548074432,annual,credit_card,True,7,4,2023-03-17,87.11336810519963,False,NA,AM9,7,True,True,False,NA,self_serve,1
ACC000871,,ORG01597,2022-09-16,2024-12-13,active,2023-09-06,starter,43.07187090263499,monthly,credit_card,True,6,2,2024-09-15,85.80239338077526,False,EU,AM24,3,False,True,False,EU,self_serve,2
ACC000872,,ORG02521,2024-10-25,2024-12-21,active,2025-11-12,starter,49.57029262543205,monthly,credit_card,True,1,1,2025-10-25,73.08825002693285,False,NA,AM17,12,False,False,False,NA,partner,4
ACC000873,,ORG02367,2023-11-11,2024-12-10,active,2024-08-20,professional,230.72139266010652,monthly,invoice,False,47,11,2025-11-10,74.81176164642068,False,LATAM,AM39,3,False,False,False,LATAM,sales_led,2
ACC000874,,ORG01831,2022-07-25,2024-10-12,churned,2024-12-20,professional,191.89323660923446,annual,credit_card,True,7,2,2024-12-03,18.5627183495789,True,EU,AM10,1,False,True,False,EU,self_serve,2
ACC000875,a4cb73f8-e944-4e83-b436-ca17d2b21e44,ORG00801,2024-06-20,2024-12-20,active,2025-09-15,starter,57.096938603768336,monthly,credit_card,True,2,1,2026-06-20,79.2312984037982,False,EU,AM3,4,False,True,False,EU,partner,3
ACC000876,,ORG00842,2022-07-24,2024-12-19,active,2023-01-03,professional,159.75007197252052,annual,credit_card,True,13,6,2024-07-23,97.71480004487739,False,APAC,AM15,1,False,False,False,APAC,self_serve,0
ACC000877,,ORG02791,2024-12-13,2024-12-09,active,2025-08-11,starter,54.281173101589204,annual,credit_card,True,1,1,2026-12-13,67.30670285687589,False,APAC,AM27,8,False,False,True,APAC,self_serve,1
ACC000878,9352803a-9990-458f-94e5-fb3f972bb770,ORG01296,2024-07-24,2024-10-31,churned,2024-12-27,starter,44.10264115655025,quarterly,paypal,False,2,1,2024-12-16,28.688392468685997,True,EU,AM39,0,True,False,False,EU,self_serve,3
ACC000879,,ORG01227,2022-02-01,2024-12-27,active,2023-01-15,professional,196.66761492394332,monthly,credit_card,False,36,16,2024-02-01,79.67985037126815,False,NA,AM15,4,False,False,False,NA,sales_led,3
ACC000880,,ORG02335,2022-10-23,2024-12-10,active,2023-12-29,starter,46.53646556337167,monthly,invoice,True,1,1,2024-10-22,83.58133029026504,False,APAC,AM4,2,False,False,False,APAC,self_serve,1
ACC000881,,ORG03253,2024-04-19,2024-12-25,active,2025-07-19,starter,46.344115677442346,annual,credit_card,True,9,6,2026-04-19,80.80287471964732,False,NA,AM39,5,False,False,False,NA,sales_led,4
ACC000882,,ORG02783,2022-11-13,2024-10-16,churned,2024-12-11,enterprise,1155.7204769760367,monthly,invoice,False,145,42,2023-11-13,29.935457840010145,True,APAC,AM49,3,True,False,False,APAC,self_serve,1
ACC000883,,ORG01247,2022-06-03,2024-10-10,active,2023-09-17,starter,49.71397674013868,monthly,credit_card,True,6,4,2023-06-03,74.15433350925798,False,APAC,AM6,2,False,True,False,APAC,partner,3
ACC000884,7fb82fac-1967-49eb-a472-84be92bd29eb,ORG01780,2024-08-19,2024-12-15,active,2024-12-20,starter,44.48184082307236,monthly,credit_card,False,7,4,2025-08-19,65.38213368147777,False,EU,AM46,3,True,True,False,EU,self_serve,2
ACC000885,1aa42c53-808e-4f6e-9c42-4c8d6fe811d8,ORG02940,2023-06-27,2024-12-19,active,2023-12-09,enterprise,1194.5519509617493,monthly,invoice,True,63,27,2024-06-26,71.19928145281614,False,EU,AM18,1,False,False,False,EU,self_serve,4
ACC000886,984d07f9-8de9-4b4d-8259-d65c0d0781c6,ORG01410,2023-11-25,2024-10-10,active,2024-01-19,free,0.0,monthly,credit_card,True,1,1,2025-11-24,62.89851229764622,False,EU,AM41,3,True,True,False,EU,self_serve,0
ACC000887,,ORG00365,2024-03-25,2024-10-12,active,2024-11-07,professional,194.17279338301725,monthly,credit_card,True,46,15,2025-03-25,62.812072968824616,False,APAC,AM4,2,True,True,False,APAC,self_serve,2
ACC000888,,ORG02386,2022-06-14,2024-12-07,active,2023-01-14,free,0.0,monthly,invoice,True,5,2,2024-06-13,75.02117276848216,False,NA,AM7,0,False,False,False,NA,self_serve,3
ACC000889,,ORG00033,2023-11-04,2024-12-17,active,2024-10-26,professional,218.66845060097597,monthly,credit_card,True,45,12,2025-11-03,95.88176893785149,False,APAC,AM44,3,False,False,False,APAC,self_serve,1
ACC000890,,ORG02504,2024-12-28,2024-11-12,active,2025-10-31,starter,39.31388028741658,monthly,credit_card,False,1,1,2025-12-28,79.75790364384648,False,APAC,AM22,3,True,False,False,APAC,partner,4
ACC000891,73e8dc3d-9ed6-43df-ab6f-43e34c1d179d,ORG02090,2024-02-18,2024-10-25,active,2024-07-13,enterprise,1152.2770756949294,monthly,credit_card,False,34,11,2026-02-17,66.77977071687886,False,EU,AM10,1,False,True,False,EU,self_serve,2
ACC000892,634c8136-57f5-4690-b7f2-5ca17d0f6b6d,ORG01655,2023-10-11,2024-10-25,active,2024-08-10,enterprise,1082.6040861644333,monthly,credit_card,True,163,122,2024-10-10,74.4461835269698,False,EU,AM30,4,False,True,False,EU,sales_led,2
ACC000893,,ORG03471,2024-09-26,2024-12-27,active,2026-01-15,enterprise,843.4219909977243,annual,credit_card,True,32,21,2026-09-26,99.10697578296535,False,NA,AM16,2,True,False,False,NA,self_serve,4
ACC000894,,ORG00522,2022-03-15,2024-11-01,active,2022-11-25,professional,181.87802121940555,annual,credit_card,True,19,16,2024-03-14,61.241504179051745,False,EU,AM7,2,False,False,False,EU,self_serve,1
ACC000895,,ORG03491,2022-05-21,2024-10-26,active,2022-09-06,starter,41.820134500660764,monthly,credit_card,True,2,1,2024-05-20,84.06499383042403,False,LATAM,AM46,3,False,False,False,LATAM,self_serve,0
ACC000896,f8eef875-92ec-4442-9d5d-57a3904be590,ORG01204,2023-04-26,2024-12-20,active,2024-07-02,enterprise,967.4538854932191,monthly,invoice,True,87,57,2025-04-25,84.4100819748885,False,EU,AM8,2,True,False,False,EU,self_serve,0
ACC000897,,ORG00255,2023-08-12,2024-12-09,active,2024-08-22,free,0.0,monthly,credit_card,False,6,2,2025-08-11,95.26058338052412,False,NA,AM49,1,True,False,False,NA,partner,1
ACC000898,19892e9b-bc2c-4ba0-8577-c6b6256d87b5,ORG01512,2023-04-11,2024-11-11,active,2024-01-06,free,0.0,annual,invoice,True,7,5,2024-04-10,76.64458984868797,False,EU,AM30,0,False,True,False,EU,sales_led,2
ACC000899,,ORG02248,2022-07-05,2024-11-09,churned,2024-12-10,starter,52.25761445388378,annual,paypal,False,8,2,2024-07-04,27.076243380191194,False,LATAM,AM12,0,True,False,False,LATAM,self_serve,2
ACC000900,,ORG00217,2024-06-07,2024-10-08,active,2024-09-20,professional,234.69071683102757,monthly,credit_card,False,29,20,2025-06-07,98.7625111116003,False,NA,AM12,0,False,True,False,NA,self_serve,2
ACC000901,,ORG00003,2022-07-21,2024-12-03,churned,2024-12-20,starter,58.010097526302644,annual,invoice,True,5,3,2023-07-21,10.480752948174734,False,LATAM,AM26,2,False,True,False,LATAM,sales_led,1
ACC000902,,ORG02880,2022-07-25,2024-12-12,active,2023-05-09,enterprise,1191.9783096090969,annual,paypal,True,171,103,2024-07-24,84.29768336509142,False,NA,AM20,5,True,False,False,NA,self_serve,1
ACC000903,,ORG02293,2024-06-27,2024-12-15,active,2025-10-16,starter,41.52832919846079,quarterly,credit_card,True,5,3,2026-06-27,88.07076867814916,False,APAC,AM5,4,True,False,False,APAC,self_serve,0
ACC000904,,ORG03361,2022-12-07,2024-12-18,active,2023-02-07,professional,198.12979960583033,monthly,invoice,True,37,23,2023-12-07,63.64465426172722,False,NA,AM17,1,True,False,False,NA,self_serve,1
ACC000905,,ORG01471,2023-09-06,2024-12-05,active,2024-01-06,free,0.0,monthly,credit_card,True,6,4,2025-09-05,88.54292061698544,False,LATAM,AM32,1,True,False,False,LATAM,self_serve,0
ACC000906,,ORG00449,2022-03-01,2024-12-13,active,2022-06-18,professional,213.46622397050226,quarterly,credit_card,False,40,19,2023-03-01,86.38512222748244,False,EU,AM22,4,False,False,False,EU,self_serve,6
ACC000907,,ORG01155,2022-04-05,2024-12-12,active,2022-10-14,starter,41.69770616268962,annual,credit_card,True,9,3,2023-04-05,60.653985464567654,False,NA,AM27,4,False,False,False,NA,self_serve,2
ACC000908,f5eb2b28-e72b-42f9-bd6a-f8b92ad88c61,ORG00127,2023-10-27,2024-12-14,active,2024-09-27,enterprise,1099.335526608313,quarterly,credit_card,True,34,10,2024-10-26,93.99946961315048,False,EU,AM37,6,False,False,False,EU,sales_led,3
ACC000909,,ORG00963,2022-04-25,2024-12-13,active,2022-06-14,professional,221.31486473820073,monthly,credit_card,True,21,10,2024-04-24,85.47616001536957,False,APAC,AM1,6,True,False,True,APAC,partner,3
ACC000910,,ORG01768,2023-08-24,2024-12-10,active,2024-11-06,professional,191.03013155719594,annual,paypal,True,20,15,2024-08-23,97.06750274679013,False,APAC,AM1,1,True,False,False,APAC,sales_led,2
ACC000911,cce02b44-ffcb-48f8-9123-ee03146d907d,ORG02876,2024-01-05,2024-12-20,active,2024-11-29,professional,216.9891667031905,monthly,credit_card,True,36,33,2026-01-04,85.06161412838676,False,EU,AM41,3,True,True,True,EU,partner,5
ACC000912,,ORG02417,2024-02-07,2024-11-20,active,2025-04-12,free,0.0,monthly,credit_card,True,8,5,2025-02-06,76.9992272477736,False,LATAM,AM5,5,True,True,False,LATAM,self_serve,2
ACC000913,,ORG01614,2024-06-01,2024-12-14,active,2025-06-18,enterprise,1129.1254714115253,quarterly,credit_card,True,90,26,2025-06-01,84.64839597878495,False,APAC,AM34,1,False,False,False,APAC,sales_led,2
ACC000914,,ORG02560,2022-10-26,2024-12-11,active,2023-05-19,starter,41.77578633539947,monthly,paypal,True,4,3,2024-10-25,94.5337591149775,False,NA,AM18,3,False,False,False,NA,self_serve,1
ACC000915,75e20c29-f4e9-4ee0-8396-d45c5b6034b5,ORG01303,2023-05-16,2024-12-18,active,2023-12-29,free,0.0,monthly,credit_card,True,7,3,2025-05-15,76.85295902141452,False,EU,AM9,0,False,True,False,EU,sales_led,2
ACC000916,,ORG02915,2024-12-23,2024-12-16,active,2025-08-11,professional,222.29995136323362,monthly,paypal,True,18,7,2026-12-23,76.91313699436502,False,LATAM,AM40,2,False,False,False,LATAM,self_serve,0
ACC000917,,ORG01567,2024-04-23,2024-12-18,active,2025-06-15,starter,41.67202213889824,monthly,credit_card,True,4,1,2025-04-23,64.13958610529849,False,LATAM,AM15,5,True,False,True,LATAM,self_serve,2
ACC000918,,ORG01663,2023-01-04,2024-11-02,churned,2024-12-13,free,0.0,monthly,credit_card,True,1,1,2024-01-04,19.558956189556138,True,LATAM,AM14,2,True,True,False,LATAM,self_serve,2
ACC000919,,ORG01562,2022-12-15,2024-11-04,active,2023-06-07,free,0.0,monthly,credit_card,True,6,3,2024-12-14,77.75456893003069,False,NA,AM22,4,False,False,False,NA,self_serve,0
ACC000920,,ORG01782,2022-12-25,2024-12-12,active,2024-01-23,free,0.0,annual,credit_card,True,5,2,2024-12-24,75.12092642078898,False,APAC,AM40,3,False,False,False,APAC,self_serve,5
ACC000921,,ORG02232,2022-06-11,2024-12-19,active,2022-11-18,starter,40.219980803838986,quarterly,credit_card,True,3,1,2023-06-11,61.56697857003118,False,EU,AM34,1,False,True,False,EU,sales_led,3
ACC000922,,ORG00865,2024-02-23,2024-12-23,active,2025-07-05,free,0.0,monthly,credit_card,True,6,3,2026-02-22,84.15576990050273,False,NA,AM48,2,False,False,False,NA,self_serve,4
ACC000923,,ORG02713,2023-05-09,2024-12-17,active,2024-02-22,free,0.0,monthly,credit_card,False,9,2,2024-05-08,62.215054804823545,False,APAC,AM18,4,False,False,False,APAC,self_serve,1
ACC000924,,ORG00710,2024-10-16,2024-12-07,active,2025-11-21,professional,206.72811107262638,annual,paypal,True,37,20,2026-10-16,63.53597404524356,False,APAC,AM29,9,False,False,False,APAC,sales_led,2
ACC000925,,ORG01945,2022-10-21,2024-12-07,churned,2024-12-07,professional,159.8390996796828,annual,credit_card,True,49,20,2023-10-21,33.9465031397482,True,NA,AM20,1,False,True,True,NA,sales_led,4
ACC000926,d7ec5fe6-2fbe-4336-9792-30dcfd1a3d0f,ORG00569,2023-04-21,2024-12-16,active,2023-08-04,starter,48.61178306693991,monthly,invoice,True,4,2,2024-04-20,71.36454007565057,False,EU,AM11,0,False,False,False,EU,sales_led,2
ACC000927,,ORG00770,2024-08-02,2024-12-21,active,2025-01-05,free,0.0,monthly,credit_card,True,2,1,2026-08-02,80.6764925033047,False,APAC,AM11,0,False,False,False,APAC,self_serve,0
ACC000928,,ORG02275,2023-06-05,2024-12-10,active,2024-03-09,professional,165.7761457932564,monthly,credit_card,True,8,4,2025-06-04,83.81580412750475,False,NA,AM37,0,True,False,False,NA,sales_led,2
ACC000929,,ORG01575,2024-07-30,2024-12-24,active,2025-01-03,professional,193.3445740917376,annual,paypal,True,14,6,2025-07-30,73.81102651175138,False,APAC,AM35,4,False,True,False,APAC,self_serve,1
ACC000930,4d8872af-117c-42a2-9380-839cab53f9b5,ORG03454,2023-06-07,2024-12-22,active,2024-05-23,starter,51.30521794102279,monthly,credit_card,True,1,1,2025-06-06,87.81480978105124,False,EU,AM41,0,False,False,False,EU,sales_led,0
ACC000931,,ORG01475,2022-01-20,2024-12-21,active,2022-05-26,professional,217.2481863490842,quarterly,paypal,True,6,3,2023-01-20,91.24652895647012,False,NA,AM16,0,False,False,True,NA,sales_led,2
ACC000932,835df987-3669-4942-9bcd-36c6487d3f0a,ORG03440,2024-08-10,2024-12-17,active,2025-04-28,enterprise,873.8693500674286,monthly,paypal,True,183,102,2026-08-10,84.11155783041123,False,EU,AM49,3,False,False,False,EU,sales_led,7
ACC000933,,ORG01708,2023-08-13,2024-11-08,active,2024-07-01,starter,44.71032117774979,annual,credit_card,True,3,1,2024-08-12,73.66264559922075,False,APAC,AM42,0,False,False,False,APAC,sales_led,6
ACC000934,,ORG00631,2022-11-20,2024-12-17,active,2024-01-17,enterprise,845.1619883963544,monthly,paypal,True,84,39,2023-11-20,61.832525542604266,False,APAC,AM49,5,True,True,False,APAC,self_serve,1
ACC000935,,ORG01181,2022-06-01,2024-12-17,active,2022-08-09,free,0.0,monthly,credit_card,True,7,5,2023-06-01,97.45951456407542,False,LATAM,AM21,3,False,False,False,LATAM,self_serve,0
ACC000936,,ORG02744,2024-06-23,2024-09-26,churned,2024-12-05,professional,214.9960789180503,monthly,credit_card,False,33,5,2026-06-23,23.637748608724515,True,APAC,AM40,2,False,False,False,APAC,sales_led,3
ACC000937,,ORG00514,2023-12-09,2024-12-15,active,2024-04-12,starter,52.26007677975255,monthly,credit_card,True,3,2,2025-12-08,63.9116216971677,False,NA,AM27,5,False,False,False,NA,self_serve,1
ACC000938,,ORG00550,2023-09-05,2024-12-08,active,2023-11-25,free,0.0,monthly,credit_card,True,3,2,2024-09-04,76.73311173585142,False,LATAM,AM44,0,False,True,False,LATAM,self_serve,3
ACC000939,,ORG00047,2024-05-18,2024-12-21,active,2024-08-22,enterprise,988.5675741188361,annual,credit_card,False,130,110,2025-05-18,68.80031050824533,False,APAC,AM27,5,True,False,False,APAC,sales_led,3
ACC000940,,ORG00293,2023-05-28,2024-12-07,active,2023-08-09,professional,221.50426691526337,monthly,credit_card,False,44,27,2024-05-27,81.82728982241245,False,APAC,AM45,2,False,True,False,APAC,sales_led,1
ACC000941,,ORG02655,2024-07-24,2024-12-02,active,2024-10-06,starter,41.22007189201147,monthly,credit_card,True,9,2,2025-07-24,79.48084125810752,False,LATAM,AM31,2,True,True,False,LATAM,self_serve,4
ACC000942,08d8ba04-0c81-4fb9-b910-a1c3c0477f9f,ORG00064,2023-09-11,2024-12-17,active,2023-11-04,professional,217.344354402913,annual,credit_card,True,26,17,2024-09-10,68.57645752724464,False,EU,AM31,3,False,True,False,EU,self_serve,0
ACC000943,,ORG00589,2023-02-12,2024-12-13,active,2023-05-14,starter,51.17756870352693,monthly,credit_card,True,7,5,2024-02-12,96.35808667305838,False,NA,AM6,0,True,False,True,NA,sales_led,2
ACC000944,,ORG02954,2024-02-27,2024-12-19,active,2024-12-24,professional,174.21805208479697,quarterly,invoice,True,23,15,2025-02-26,95.72236450273937,False,NA,AM23,4,True,False,False,NA,self_serve,4
ACC000945,,ORG01993,2024-09-16,2024-10-18,churned,2024-12-16,starter,55.955489596630976,monthly,credit_card,True,3,1,2025-09-16,29.59048641196928,True,NA,AM16,2,False,False,False,NA,self_serve,1
ACC000946,,ORG02694,2022-08-07,2024-12-18,active,2023-05-26,starter,51.526595011619875,annual,credit_card,True,8,4,2023-08-07,88.77866473051795,False,APAC,AM39,3,False,False,False,APAC,self_serve,4
ACC000947,,ORG01788,2023-05-01,2024-10-26,active,2023-06-21,starter,42.115031558989955,annual,credit_card,False,1,1,2024-04-30,73.9566181027392,False,LATAM,AM2,3,False,True,False,LATAM,sales_led,2
ACC000948,b2d42213-be55-4d66-99c6-60b2d2a2632c,ORG00556,2024-02-21,2024-12-17,active,2024-07-20,enterprise,847.3362912212716,monthly,credit_card,False,183,166,2025-02-20,75.49271091475038,False,EU,AM11,3,True,True,True,EU,self_serve,1
ACC000949,,ORG00346,2024-01-06,2024-12-16,active,2025-01-26,starter,47.06514993870245,monthly,credit_card,True,9,4,2026-01-05,79.5171806987822,False,APAC,AM11,2,True,False,False,APAC,self_serve,1
ACC000950,,ORG00562,2023-08-29,2024-12-16,active,2024-03-23,starter,44.56768812695009,monthly,credit_card,False,7,1,2024-08-28,85.57956190077971,False,NA,AM28,1,False,False,False,NA,sales_led,1
ACC000951,d0f62d30-e21a-4756-a72f-a6f478ea8454,ORG02630,2023-08-28,2024-12-23,active,2024-09-13,enterprise,875.9940858488358,monthly,credit_card,True,162,101,2024-08-27,77.37483833786975,False,EU,AM50,4,True,False,False,EU,self_serve,2
ACC000952,,ORG03301,2022-02-14,2024-12-16,active,2022-12-24,enterprise,857.6251688983341,annual,credit_card,True,112,32,2024-02-14,70.86724587365237,False,APAC,AM11,4,False,False,False,APAC,partner,0
ACC000953,,ORG01703,2024-03-21,2024-12-10,active,2024-11-18,professional,160.60584307216706,monthly,credit_card,True,23,11,2026-03-21,94.75916075173512,False,NA,AM48,2,False,False,False,NA,self_serve,2
ACC000954,,ORG01867,2023-07-17,2024-10-28,active,2024-10-02,professional,175.09162207274483,monthly,invoice,True,16,13,2024-07-16,71.17415805122477,False,LATAM,AM20,4,False,False,False,LATAM,sales_led,3
ACC000955,,ORG03231,2022-01-17,2024-12-17,active,2023-06-01,enterprise,1144.594304224564,monthly,invoice,True,168,45,2023-01-17,84.96410411618163,False,NA,AM30,3,False,False,False,NA,sales_led,4
ACC000956,,ORG02848,2022-04-11,2024-12-21,active,2023-05-26,enterprise,951.1889185991582,annual,credit_card,True,180,123,2024-04-10,88.43602267732652,False,APAC,AM47,3,True,True,True,APAC,partner,2
ACC000957,,ORG02475,2024-10-14,2024-10-28,churned,2024-12-11,enterprise,1008.9784843061552,monthly,paypal,False,100,16,2026-10-14,16.617723657462385,True,LATAM,AM50,4,False,False,False,LATAM,self_serve,5
ACC000958,105aee83-f4e0-4d71-b880-a448170bb4c6,ORG01743,2023-08-10,2024-12-06,active,2023-10-04,free,0.0,annual,credit_card,True,6,2,2025-08-09,90.09170138884444,False,EU,AM16,5,True,False,False,EU,self_serve,1
ACC000959,,ORG02552,2023-04-17,2024-10-09,active,2024-04-23,professional,237.21789755837352,monthly,credit_card,False,19,10,2025-04-16,68.06235726536048,False,APAC,AM26,4,False,True,False,APAC,self_serve,0
ACC000960,,ORG00736,2023-12-23,2024-12-06,churned,2024-12-01,enterprise,887.8213844056179,monthly,credit_card,False,44,5,2024-12-22,9.782404108819133,True,APAC,AM21,1,False,True,False,APAC,self_serve,4
ACC000961,,ORG01861,2023-03-25,2024-12-18,active,2024-07-23,starter,47.55108679676225,monthly,paypal,True,5,2,2024-03-24,82.3275305041691,False,APAC,AM1,3,True,False,False,APAC,self_serve,3
ACC000962,c9c34329-a10c-4f3f-afd4-960d49078b69,ORG02086,2023-01-25,2024-12-08,active,2024-05-29,starter,40.40245458180702,monthly,credit_card,True,4,2,2024-01-25,94.83547065646565,False,EU,AM3,1,True,False,False,EU,sales_led,3
ACC000963,875e6f91-92b4-4533-9f00-b8b2098a44ce,ORG01737,2023-05-29,2024-12-15,active,2023-08-04,enterprise,969.8583020068088,monthly,credit_card,True,51,12,2025-05-28,98.71817235233993,False,EU,AM47,3,False,True,False,EU,self_serve,4
